client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,67,67,1762087506438,1762087506441,2,48,0.09642155524942723,0.0,187.78457927016575
2,55,55,1762087506438,1762087506442,3,45,0.07918113635251826,0.0,125.24473991060545
1,68,68,1762087506489,1762087506489,0,47,0.0035071877423146548,0.0,195.2006328894011
2,56,56,1762087506489,1762087506491,2,45,0.06191464313996961,0.0,49.33675890248354
2,57,57,1762087506489,1762087506492,3,47,0.009051675603739219,0.0,198.0457051410261
1,69,69,1762087506489,1762087506493,4,44,0.05088160871658131,0.0,30.28265300926172
1,70,70,1762087506540,1762087506541,0,44,0.09952980828704117,0.0,38.39949860661865
2,58,58,1762087506540,1762087506543,2,49,0.04039000632651038,0.0,54.36289431098306
2,59,59,1762087506541,1762087506544,3,49,0.052374063586571235,0.0,166.33393368036027
1,71,71,1762087506541,1762087506545,4,44,0.08659718926832277,0.0,44.19208305975624
1,72,72,1762087506591,1762087506592,0,43,0.09171520909663688,0.0,147.7651624220668
2,60,60,1762087506592,1762087506594,2,48,0.027896620328814417,0.0,134.0771941877108
1,73,73,1762087506592,1762087506595,3,44,0.04499232367188229,0.0,36.43949611661189
2,61,61,1762087506592,1762087506596,4,47,0.05383673201994598,0.0,179.29094153792295
1,74,74,1762087506642,1762087506643,0,46,0.09528688167757368,0.0,115.4948254716763
2,62,62,1762087506643,1762087506645,2,46,0.01900619172293513,0.0,177.84763115654115
2,63,63,1762087506643,1762087506646,3,47,0.09584932173076169,50.0,86.40742870087381
1,75,75,1762087506643,1762087506647,4,44,0.0007500294022782628,0.0,153.02558144200364
1,76,76,1762087506694,1762087506694,0,43,0.0745627263127796,2.6,51.07463296839225
1,77,77,1762087506694,1762087506695,1,45,0.015443050902526534,0.0,80.01091230646881
2,64,64,1762087506694,1762087506696,1,48,0.011281772334128427,0.0,173.85948420713112
2,65,65,1762087506694,1762087506696,2,49,0.0794735697336923,0.0,58.67115605516198
1,78,78,1762087506745,1762087506746,0,50,0.07377548423226973,0.0,108.31839026612575
2,66,66,1762087506746,1762087506748,2,50,0.003975326249886469,0.0,163.0380327408398
2,67,67,1762087506746,1762087506748,2,50,0.09809749356485785,0.0,31.57005210775349
1,79,79,1762087506746,1762087506749,2,48,0.09361907477547544,0.0,189.8091879175927
1,80,80,1762087506796,1762087506797,0,45,0.09143291096450187,0.0,159.23748636595016
2,68,68,1762087506796,1762087506797,0,48,0.07185664858092365,0.0,27.86292387301168
1,81,81,1762087506796,1762087506798,1,46,0.06592723306859048,0.0,116.43549548337464
2,69,69,1762087506796,1762087506798,1,48,0.06960393159276256,100.0,49.660942043038006
1,82,82,1762087506847,1762087506847,0,48,0.052052946651291246,0.0,31.978299992711865
2,70,70,1762087506847,1762087506848,0,48,0.042069704180427075,0.0,49.995870111678826
1,83,83,1762087506847,1762087506848,1,48,0.09513432178828761,0.0,92.35924654005949
2,71,71,1762087506847,1762087506848,1,49,0.07601025579492751,0.0,185.4307107340712
1,84,84,1762087506898,1762087506899,0,49,0.03566067156467763,0.0,129.00146207728903
2,72,72,1762087506898,1762087506900,1,51,0.004003693883900372,0.0,126.07557658814123
2,73,73,1762087506898,1762087506901,2,51,0.08625518666987368,0.0,115.66507886701486
1,85,85,1762087506898,1762087506902,3,47,0.03580979770500029,0.0,188.2164014084699
1,86,86,1762087506949,1762087506950,0,45,0.08300554569823461,0.0,120.05540461297157
2,74,74,1762087506949,1762087506951,1,48,0.08512001375071668,0.0,151.8938158246306
2,75,75,1762087506949,1762087506951,1,49,0.06514229655512034,0.0,25.463720880867378
1,87,87,1762087506949,1762087506952,3,45,0.04415648937925846,0.0,125.87117076958577
1,88,88,1762087507000,1762087507000,0,45,0.09442338408421136,0.0,168.80553592034659
2,76,76,1762087507000,1762087507001,0,49,0.07519993153526196,0.0,72.0201331777096
1,89,89,1762087507000,1762087507001,1,47,0.031194456449616416,0.0,109.46287038866456
2,77,77,1762087507000,1762087507001,1,49,0.04736393421580916,0.0,196.6531612183657
1,90,90,1762087507051,1762087507051,0,49,0.09462751432874969,0.0,139.6646187606217
2,78,78,1762087507051,1762087507052,1,50,0.06950390088162181,0.0,32.67915630058202
1,91,91,1762087507051,1762087507053,1,48,0.09885317190065056,0.0,114.76747563142484
2,79,79,1762087507051,1762087507053,1,49,0.021335479541182714,0.0,41.7740724461771
1,92,92,1762087507102,1762087507103,0,48,0.03390007405105885,0.0,139.04519954077503
2,80,80,1762087507102,1762087507103,1,49,0.03075165153068248,0.0,123.91755982147595
2,81,81,1762087507102,1762087507104,1,49,0.02244165428780727,0.0,93.4712678058588
1,93,93,1762087507102,1762087507105,2,47,0.028919544492315152,0.0,174.0040157666932
1,94,94,1762087507153,1762087507154,0,46,0.058295839374726634,0.0,159.86492483731357
2,82,82,1762087507153,1762087507155,1,49,0.04645931563084419,0.0,189.98543947135323
1,95,95,1762087507153,1762087507155,2,46,0.06943154855301474,0.0,142.55165696392004
2,83,83,1762087507153,1762087507156,3,48,0.041102180784657084,0.0,100.568462271018
1,96,96,1762087507205,1762087507205,0,47,0.03309107269398851,2.6,87.89673683265673
2,84,84,1762087507205,1762087507207,1,48,0.002669021812358352,0.0,139.44312562285853
1,97,97,1762087507205,1762087507207,2,47,0.03575543733927496,0.0,49.850275225279596
2,85,85,1762087507205,1762087507209,3,48,0.09169506061631252,0.0,161.54322825494413
1,98,98,1762087507256,1762087507256,0,46,0.017240603046565096,0.0,57.0515867260348
2,86,86,1762087507256,1762087507257,1,46,0.0016309325893408277,0.0,136.9614085012024
1,99,99,1762087507256,1762087507258,1,47,0.048535814776386424,0.0,44.83869721520831
2,87,87,1762087507256,1762087507259,2,47,0.03732629914500483,0.0,184.7668545952106
1,100,100,1762087507307,1762087507308,0,48,0.06468556217117323,0.0,121.5179527906645
2,88,88,1762087507307,1762087507309,1,48,0.08486547418582191,0.0,188.23775272976013
2,89,89,1762087507308,1762087507310,2,49,0.06913774984825903,0.0,24.425958005530397
1,101,101,1762087507308,1762087507311,3,46,0.08908785555276127,0.0,192.68694031921476
2,90,90,1762087507359,1762087507359,0,47,0.05849432205865967,0.0,142.39491660040215
1,102,102,1762087507358,1762087507360,1,45,0.04443474014864749,0.0,192.9914126690668
1,103,103,1762087507359,1762087507360,1,47,0.08376204149585154,0.0,168.50015526612387
2,91,91,1762087507359,1762087507361,2,46,0.08467267924741499,0.0,77.00521610134214
2,92,92,1762087507410,1762087507410,0,46,0.049020514190175515,2.5,25.364784787476932
1,104,104,1762087507409,1762087507411,1,49,0.014587958171257565,0.0,152.63726545123686
2,93,93,1762087507410,1762087507412,1,47,0.056301752693406495,0.0,29.87504705651339
1,105,105,1762087507410,1762087507412,2,48,0.09171305029737271,0.0,64.90478637766068
1,106,106,1762087507460,1762087507461,0,47,0.09748607355469874,2.5,137.48010574528178
2,94,94,1762087507461,1762087507462,1,48,0.0043209675949115066,0.0,69.5235199675945
2,95,95,1762087507461,1762087507463,2,49,0.02071949343883798,0.0,38.53848181536337
1,107,107,1762087507461,1762087507463,2,46,0.050297124533009586,0.0,117.94639092705364
1,108,108,1762087507511,1762087507512,0,46,0.016224774602432036,0.0,99.46621327228043
2,96,96,1762087507512,1762087507513,1,49,0.05069131885542504,0.0,167.13659771740663
2,97,97,1762087507512,1762087507514,1,49,0.006230486846775629,0.0,110.6154417168902
1,109,109,1762087507512,1762087507514,2,46,0.08714325638628677,0.0,51.57850719752544
1,110,110,1762087507563,1762087507563,0,46,0.043385284265448555,0.0,58.31616585216508
2,98,98,1762087507563,1762087507564,1,49,0.06254103511403743,0.0,185.93073591447856
1,111,111,1762087507563,1762087507565,2,47,0.007367788044754165,0.0,172.1931902094448
2,99,99,1762087507563,1762087507566,2,49,0.03460655172978764,0.0,183.65847828909588
1,112,112,1762087507614,1762087507615,1,48,0.06537607104318412,0.0,149.73605416649718
2,100,100,1762087507614,1762087507616,2,48,0.06116387212691692,0.0,167.02613384558146
2,101,101,1762087507615,1762087507617,1,49,0.08627834059970772,0.0,43.96681320851857
1,113,113,1762087507615,1762087507617,2,47,0.01708547802345849,0.0,159.86260001349626
1,114,114,1762087507666,1762087507667,0,47,0.0845033660425484,2.4,176.65596709428578
2,102,102,1762087507666,1762087507668,1,50,0.04165503679970777,0.0,191.58222253899802
1,115,115,1762087507666,1762087507669,2,47,0.0826064736505936,0.0,149.4233627211381
2,103,103,1762087507666,1762087507670,3,49,0.09066465039642038,100.0,57.124657652555534
1,116,116,1762087507717,1762087507718,0,46,0.023348719734715518,2.6,181.37110897229468
2,104,104,1762087507717,1762087507718,1,46,0.09483634906889357,0.0,39.84043118133418
1,117,117,1762087507717,1762087507719,1,47,0.07317715197084651,0.0,72.09729693136757
2,105,105,1762087507717,1762087507720,2,47,0.03684951938763904,0.0,141.91690327956792
1,118,118,1762087507769,1762087507769,0,48,0.0684990898014796,0.0,151.9592050674773
2,106,106,1762087507769,1762087507770,1,49,0.09029513671369693,0.0,135.62974839360882
2,107,107,1762087507769,1762087507770,1,49,0.06344453767455444,0.0,122.88283427588159
1,119,119,1762087507769,1762087507771,2,47,0.05669067333309177,0.0,23.419114746265628
1,121,121,1762087507819,1762087507819,0,45,0.04639544848463152,5.0,71.89151436358465
2,109,109,1762087507819,1762087507820,1,49,0.05289716357966787,0.0,187.61537918587692
1,122,122,1762087507819,1762087507821,2,46,0.03912366373179188,0.0,162.90187572181944
1,123,123,1762087507870,1762087507871,0,47,0.0028175797061397614,0.0,110.70870085512418
2,110,110,1762087507819,1762087507877,58,7,0.052242820975633854,0.0,72.07416523437035
2,111,111,1762087507870,1762087507879,8,55,0.002751645042712403,0.0,55.237712077832086
1,124,124,1762087507871,1762087507879,8,41,0.007109815202389247,0.0,82.89190535122663
1,125,125,1762087507921,1762087507922,0,34,0.012409650835418617,0.0,191.62836251995748
2,112,112,1762087507871,1762087507923,52,43,0.026562970984022362,0.0,174.05242506694862
1,126,126,1762087507922,1762087507924,2,40,0.07055648139702453,0.0,181.9530842552175
2,113,113,1762087507921,1762087507924,2,43,0.0561226281457215,0.0,24.45678630657061
1,127,127,1762087507972,1762087507973,0,46,0.08534531086248642,2.6,185.84010551264913
2,114,114,1762087507922,1762087507980,58,53,0.04498106098146662,0.0,29.739835649918298
2,115,115,1762087507972,1762087507982,9,53,0.06498062353259028,0.0,28.274653940002217
1,128,128,1762087507972,1762087507983,10,38,0.05133892316072735,0.0,94.04170214731056
1,129,129,1762087508024,1762087508025,0,31,0.04122975801375461,0.0,62.98382581275356
2,116,116,1762087507973,1762087508027,54,43,0.06653514732676707,0.0,36.06788593586635
1,130,130,1762087508024,1762087508029,4,36,0.04545941416753655,0.0,92.43596626490496
2,117,117,1762087508024,1762087508030,6,42,0.06738462057754356,0.0,73.97962619128573
1,131,131,1762087508077,1762087508077,0,43,0.08793035462857828,0.0,167.67544571061302
2,118,118,1762087508024,1762087508080,55,46,0.0494977212129225,0.0,138.67311935560997
2,119,119,1762087508077,1762087508080,3,48,0.08100193489321399,0.0,132.69486465687532
1,132,132,1762087508077,1762087508081,4,44,0.06119731702375946,0.0,50.55994060828298
1,134,134,1762087508128,1762087508128,0,43,0.057866916727851964,0.0,85.41673327159002
2,122,122,1762087508128,1762087508129,0,47,0.00014504648811731747,0.0,112.49207632884902
1,135,135,1762087508128,1762087508179,50,3,0.09953340628381879,0.0,71.51218439127254
2,123,123,1762087508128,1762087508180,51,2,0.021859746218672572,0.0,132.64294367411134
2,124,124,1762087508179,1762087508180,1,50,0.04309053633982427,0.0,108.82845108913637
1,136,136,1762087508178,1762087508180,1,49,0.06281303451585014,0.0,119.86888299188479
1,137,137,1762087508179,1762087508230,51,48,0.05374519367630007,4.9,89.69675530952652
2,125,125,1762087508179,1762087508231,52,51,0.01816064447303477,0.0,52.47744738399944
1,138,138,1762087508230,1762087508232,2,48,0.09884769444032421,0.0,55.69703534460982
2,126,126,1762087508230,1762087508233,3,49,0.0530555742871198,0.0,51.29324549296527
2,127,127,1762087508230,1762087508268,38,33,0.03532608117533479,0.0,28.343060137026697
1,139,139,1762087508230,1762087508282,51,47,0.031218320098697672,8.3,37.78837060844468
2,128,128,1762087508281,1762087508283,1,20,0.05995904833939269,0.0,70.54105533338063
1,140,140,1762087508281,1762087508284,3,47,0.06441772225424332,0.0,120.35852383640714
2,129,129,1762087508282,1762087508285,3,12,0.03323052664426201,0.0,175.83161398620936
1,141,141,1762087508281,1762087508333,51,46,0.09505290094948148,0.0,34.12919864628152
2,130,130,1762087508333,1762087508334,1,46,0.08040688222336038,0.0,159.88420089318575
1,142,142,1762087508333,1762087508335,2,47,0.0003144736841627194,0.0,159.59009724472688
2,131,131,1762087508333,1762087508336,3,47,0.05271291031506328,0.0,70.2123632346248
2,132,132,1762087508384,1762087508385,0,47,0.09682548271885923,0.0,100.00512214210627
1,143,143,1762087508333,1762087508386,52,48,0.07001526983577831,0.0,185.20187294482352
1,144,144,1762087508384,1762087508386,2,49,0.043340372007669214,0.0,166.38749958164215
2,133,133,1762087508384,1762087508387,2,46,0.07099292465233761,0.0,35.667984676988006
1,145,145,1762087508384,1762087508435,51,48,0.008693327885572344,0.0,57.933714874633154
2,134,134,1762087508435,1762087508436,1,46,0.05467983978264101,0.0,177.97351231241907
1,146,146,1762087508435,1762087508437,1,47,0.09409777483649116,0.0,187.38486492550447
2,135,135,1762087508435,1762087508438,2,47,0.03936338677300327,0.0,52.39596104177905
1,147,147,1762087508435,1762087508486,51,48,0.05268343247353822,2.6,161.16087618119732
2,137,137,1762087508486,1762087508487,1,47,0.07131213055826602,0.0,85.10439856018789
1,148,148,1762087508486,1762087508488,2,47,0.03744676167103927,0.0,196.03130608574202
1,149,149,1762087508486,1762087508538,52,48,0.0804237358785215,2.4,97.81269964214823
2,139,139,1762087508538,1762087508539,1,2,0.09741563819132035,0.0,84.89976352939988
1,150,150,1762087508537,1762087508540,2,48,0.09395674012188099,0.0,101.7430766527656
1,151,151,1762087508538,1762087508590,51,48,0.05767874482436337,0.0,193.72476127594354
2,141,141,1762087508589,1762087508591,1,0,0.030531804294915078,0.0,138.73383206145135
1,152,152,1762087508589,1762087508592,2,47,0.0073513873542324195,0.0,180.80972878809678
1,153,153,1762087508589,1762087508640,51,46,0.006249291193849749,0.0,99.0003671706845
2,143,143,1762087508640,1762087508641,1,1,0.010501932048526619,0.0,38.802697768113006
1,154,154,1762087508640,1762087508642,1,47,0.022341450618089478,0.0,167.42713503408385
1,155,155,1762087508640,1762087508691,51,47,0.08256416566297828,2.5,152.09200131252916
1,156,156,1762087508691,1762087508692,1,48,0.07680342480077053,0.0,93.51716837450317
1,157,157,1762087508691,1762087508743,51,49,0.037867555538401154,2.4,101.29574958614073
1,158,158,1762087508742,1762087508743,1,49,0.06710259037034919,0.0,117.02215546848109
1,159,159,1762087508742,1762087508794,51,49,0.09919968600147722,2.4,23.894798375480896
1,160,160,1762087508793,1762087508795,1,49,0.013132970641783438,0.0,115.20925122470321
1,161,161,1762087508794,1762087508846,51,49,0.06867946557275287,0.0,165.44620742034786
1,162,162,1762087508845,1762087508846,1,49,0.052319035472272346,0.0,80.21714878215448
1,163,163,1762087508845,1762087508897,51,49,0.057164116203675244,0.0,23.52885330394144
1,164,164,1762087508896,1762087508898,1,49,0.06794773900700568,50.0,147.0718692409197
1,165,165,1762087508897,1762087508947,50,48,0.02201860133829363,0.0,164.81574613195016
1,166,166,1762087508947,1762087508948,1,48,0.09017562804663702,0.0,35.68108388935046
1,167,167,1762087508947,1762087508998,51,48,0.09473296675642782,0.0,114.28184001107533
1,168,168,1762087508998,1762087509007,9,41,0.09195173992111606,0.0,171.5201215706556
1,169,169,1762087508998,1762087509050,51,33,0.022366708198680765,2.9,65.10950319366725
1,170,170,1762087509049,1762087509051,1,41,0.056178215455114235,0.0,57.64038384189104
1,171,171,1762087509050,1762087509113,63,61,0.013597937428719165,6.1,143.78950914997063
1,172,172,1762087509105,1762087509114,8,61,0.0664804587905558,0.0,126.42718262275032
1,173,173,1762087509106,1762087509157,51,42,0.024118191642845746,0.0,127.72981716616587
1,174,174,1762087509157,1762087509158,1,42,0.029162059914475305,100.0,165.63800678914038
1,175,175,1762087509157,1762087509208,51,49,0.08362437209431005,0.0,45.792615201359936
1,176,176,1762087509208,1762087509210,2,47,0.07692504483310353,0.0,156.58097640492062
1,177,177,1762087509208,1762087509259,51,46,0.04377685488297703,2.6,54.614657252003944
1,178,178,1762087509259,1762087509260,1,47,0.04902538693911582,0.0,23.532987687083356
1,179,179,1762087509259,1762087509310,50,48,0.06205421639704405,0.0,38.6002208763031
1,180,180,1762087509309,1762087509312,3,46,0.010958222686557762,0.0,113.50558933103667
1,181,181,1762087509309,1762087509361,51,45,0.08682811974558322,0.0,65.91436972769918
1,182,182,1762087509360,1762087509361,1,47,0.05581187639724277,0.0,179.36912842866
1,183,183,1762087509360,1762087509412,51,49,0.06705368383769335,0.0,41.51308500551528
1,184,184,1762087509411,1762087509413,1,49,0.04428132780389479,0.0,60.8660655979907
1,185,185,1762087509411,1762087509463,51,49,0.09666905814811089,0.0,172.61366116052474
1,186,186,1762087509462,1762087509465,2,48,0.08775600113450646,0.0,35.638618909297
1,187,187,1762087509463,1762087509514,51,47,0.04052048492706618,2.6,30.51894579052338
1,188,188,1762087509513,1762087509515,2,47,0.09059272062276305,0.0,112.45089480629308
1,189,189,1762087509513,1762087509565,51,47,0.04281448715784043,0.0,199.901134788509
1,190,190,1762087509564,1762087509566,2,47,0.015680940015539147,0.0,55.842203460774805
1,191,191,1762087509564,1762087509616,51,48,0.006891517439277017,0.0,99.2666892583221
1,192,192,1762087509615,1762087509617,1,48,0.04216486867812175,0.0,185.58868306810132
1,193,193,1762087509616,1762087509667,51,48,0.09764136881026847,0.0,183.15401983887273
1,194,194,1762087509667,1762087509668,1,49,0.03891519158089977,0.0,166.93790979547995
1,195,195,1762087509667,1762087509719,51,50,0.07193639671384576,0.0,36.46260916724678
1,196,196,1762087509718,1762087509720,1,50,0.028174379339152112,0.0,150.0161395830449
1,197,197,1762087509719,1762087509770,51,49,0.03205108047219315,7.0,73.28390785295761
1,198,198,1762087509770,1762087509771,1,49,0.020241261666575517,0.0,198.27093182944873
1,199,199,1762087509770,1762087509822,52,49,0.034208013062645606,2.4,94.40421290268392
1,200,200,1762087509821,1762087509823,1,49,0.008412788052579967,0.0,28.520202350615264
1,201,201,1762087509822,1762087509875,52,50,0.056621045918266805,2.4,198.78244674243973
1,202,202,1762087509874,1762087509876,1,50,0.02913141949207996,0.0,97.5964897624852
1,203,203,1762087509874,1762087509926,52,49,0.08425885486718966,0.0,65.38268358092184
1,204,204,1762087509925,1762087509928,2,49,0.042717103772541815,0.0,41.40726812013922
1,205,205,1762087509926,1762087509978,51,48,0.0851433242104903,0.0,93.03557384089628
1,206,206,1762087509977,1762087509979,2,48,0.013174117889483484,50.0,87.38407232817097
1,207,207,1762087509977,1762087510028,51,47,0.09386584768240146,0.0,143.49756649975222
1,208,208,1762087510028,1762087510029,1,48,0.04756065518426248,0.0,180.2927396422984
1,209,209,1762087510028,1762087510079,51,48,0.06552591434669074,0.0,182.38665527089407
1,210,210,1762087510078,1762087510080,1,48,0.08987297101626329,0.0,173.09501422716932
1,211,211,1762087510079,1762087510131,52,50,0.08697769346813648,2.4,186.72980752560488
1,212,212,1762087510130,1762087510133,2,49,0.008415159461215616,0.0,153.9118598507474
1,213,213,1762087510130,1762087510183,52,49,0.008722170190146627,2.4,41.295082831653374
1,214,214,1762087510182,1762087510186,3,47,0.03806264319852684,0.0,33.807787472681845
1,215,215,1762087510183,1762087510234,51,45,0.09481249018412609,2.6,134.89312320689487
1,216,216,1762087510234,1762087510235,1,47,0.03284924339742321,0.0,51.9348335981426
1,217,217,1762087510234,1762087510286,52,50,0.04010659078132102,2.5,140.31669034296868
1,218,218,1762087510285,1762087510287,1,50,0.049966463485654304,0.0,55.14245702433714
1,219,219,1762087510285,1762087510336,51,48,0.06332405723768551,0.0,176.0724679732109
1,220,220,1762087510336,1762087510337,1,48,0.09799362212383479,0.0,97.48902523942274
1,221,221,1762087510336,1762087510387,51,49,0.04486336785356618,0.0,50.955697721433985
1,222,222,1762087510387,1762087510389,1,49,0.07123721056900427,0.0,139.1519683719693
1,223,223,1762087510387,1762087510438,51,48,0.04211993451266355,2.4,26.477916302222525
1,224,224,1762087510438,1762087510441,2,47,0.05986399434926598,0.0,28.744124955816964
1,225,225,1762087510438,1762087510491,52,47,0.04582383592637693,0.0,39.28668419798076
1,226,226,1762087510490,1762087510493,2,48,0.02977634559750212,0.0,27.36009676085866
1,227,227,1762087510491,1762087510542,51,47,0.05687949785619544,5.0,60.09194438342002
1,228,228,1762087510542,1762087510543,0,48,0.06548886389627183,0.0,184.8820975264733
1,229,229,1762087510542,1762087510594,52,50,0.02339991797019646,2.4,162.18618100107025
1,230,230,1762087510593,1762087510598,4,47,0.08879990678890032,0.0,164.30431358089277
1,231,231,1762087510594,1762087510645,51,43,0.018392933518468334,0.0,35.38731036540242
1,232,232,1762087510644,1762087510651,6,41,0.040625107668863875,0.0,73.81814158741761
1,233,233,1762087510645,1762087510696,51,38,0.02560044015511792,0.0,192.99932202786283
1,234,234,1762087510696,1762087510697,1,44,0.07118859513131291,0.0,58.95736234995512
1,235,235,1762087510696,1762087510747,51,49,0.002734623387398683,0.0,85.76690884875237
1,236,236,1762087510747,1762087510748,1,49,0.07568394740508383,0.0,93.89945986008686
1,237,237,1762087510747,1762087510798,51,49,0.09014655461948709,4.9,86.60759397712819
1,238,238,1762087510798,1762087510799,1,49,0.007829062955133725,0.0,28.91359153903823
1,241,241,1762087510848,1762087510849,0,49,0.09172434711699635,0.0,93.04679691465708
1,242,242,1762087510848,1762087510900,51,1,0.019173385871223626,2.4,53.02544524292623
1,243,243,1762087510899,1762087510901,1,50,0.07946135511785672,0.0,71.03161715433885
1,244,244,1762087510900,1762087510951,51,49,0.0583617186389659,0.0,179.4423766739646
1,245,245,1762087510950,1762087510952,1,49,0.012656885860665813,0.0,77.42886881531504
1,246,246,1762087510951,1762087511002,51,49,0.01092736686821051,2.4,165.348392377793
1,247,247,1762087511002,1762087511003,1,49,0.09225170446205472,0.0,161.52310820556968
1,248,248,1762087511002,1762087511053,50,48,0.06404331337002912,2.6,102.7602526101406
1,249,249,1762087511052,1762087511053,1,48,0.09534626097206667,0.0,46.83907641478349
1,250,250,1762087511052,1762087511083,30,28,0.07994813399424318,0.0,180.95809922809124
1,251,251,1762087511103,1762087511104,0,8,0.08289710964964021,0.0,184.3964585761279
1,252,252,1762087511103,1762087511105,1,19,0.044841330219129144,0.0,173.1491294182558
1,254,254,1762087511154,1762087511155,0,48,0.057058243661981346,4.9,175.99806311258865
1,255,255,1762087511154,1762087511205,50,0,0.036115207230787726,0.0,141.3181579257964
1,256,256,1762087511205,1762087511207,1,48,0.07364446889939426,0.0,114.93422095902199
1,257,257,1762087511205,1762087511257,52,49,0.055224564731619866,0.0,53.697394589691655
1,258,258,1762087511256,1762087511259,2,49,0.05723174291980898,0.0,23.505720481005437
1,259,259,1762087511256,1762087511284,27,24,0.09620099587281378,0.0,54.660789535286796
1,260,260,1762087511307,1762087511308,0,2,0.04320339490406642,5.3,75.08801866294986
1,261,261,1762087511307,1762087511309,1,22,0.0599410092616953,0.0,184.2149091758932
1,262,262,1762087511358,1762087511359,0,49,0.039736737365649845,0.0,119.98829297112479
1,263,263,1762087511358,1762087511360,1,49,0.0057740635834883204,0.0,47.934751755138485
1,264,264,1762087511409,1762087511409,0,48,0.009919565095666473,0.0,105.01522230430258
1,265,265,1762087511409,1762087511410,1,48,0.07099549523193914,0.0,154.64857827531728
1,266,266,1762087511460,1762087511461,0,49,0.00619844256037756,0.0,34.6595849569863
1,267,267,1762087511460,1762087511461,1,49,0.008549538350547147,0.0,171.10786620621369
1,269,269,1762087511512,1762087511512,0,50,0.004030941082761708,0.0,184.40482542593094
1,271,271,1762087511564,1762087511564,0,0,0.05018690523807443,0.0,93.09788185226321
1,273,273,1762087511615,1762087511615,0,0,0.014815165800959441,0.0,93.5538669818
1,275,275,1762087511665,1762087511666,0,0,0.021192125880446968,0.0,95.1668064981534
1,42,4,1762088599509857409000,1762088599510,-1762088597747768754176,0,0.04946904670008391,14.5,192.5890745806974
1,43,5,1762088599510018657000,1762088599512,-1762088597747929972736,1,0.04141157721644531,0.0,178.45836055537205
1,44,6,1762088599561173692000,1762088599561,-1762088597799085015040,47,0.07207904747329151,12.5,25.636101414765996
1,45,7,1762088599561359611000,1762088599562,-1762088597799270875136,49,0.07753493539407515,0.0,96.52971505587044
1,46,8,1762088599612484507000,1762088599612,-1762088597850396033024,50,0.09589338803869517,12.2,164.3816229829418
1,47,9,1762088599612610516000,1762088599613,-1762088597850521862144,50,0.06265037546631086,100.0,121.60791463873545
1,48,10,1762088599662844970000,1762088599663,-1762088597900756254720,49,0.04396745042968064,17.1,98.59841949100989
1,49,11,1762088599663018525000,1762088599663,-1762088597900929794048,49,0.05701350168188382,0.0,165.91982228085632
1,50,12,1762088599713349326000,1762088599713,-1762088597951260655616,49,0.08627306130867782,22.0,65.20937579574206
1,51,13,1762088599713486788000,1762088599714,-1762088597951398019072,49,0.005460654434166512,0.0,130.34083778913075
1,55,14,1762088599764258603000,1762088599764,-1762088598002169806848,49,0.05755765734064792,25.6,29.58200226103922
2,55,4,1762088599764319429000,1762088599765,-1762088598002230886400,0,0.05319431934493399,100.0,29.056510917607017
1,56,15,1762088599764379330000,1762088599765,-1762088598002290655232,49,0.05871428891603835,0.0,192.892963467015
2,56,5,1762088599764397100000,1762088599765,-1762088598002308481024,0,0.009388284447311624,0.0,194.32445564775142
1,57,16,1762088599815276983000,1762088599815,-1762088598053188272128,49,0.08755269924501242,10.0,193.41610349352374
2,57,6,1762088599815397098000,1762088599816,-1762088598053308334080,49,0.07358424739650311,0.0,141.84556564868092
1,58,17,1762088599815476555000,1762088599816,-1762088598053387763712,49,0.07120153968046965,0.0,164.57449753889986
2,58,7,1762088599815501677000,1762088599817,-1762088598053412929536,49,0.06431961244234999,0.0,164.03712205144987
1,59,18,1762088599866657535000,1762088599867,-1762088598104568758272,49,0.011747110353615243,11.9,118.38931746040525
2,59,8,1762088599866752503000,1762088599867,-1762088598104663916544,49,0.001978559915936751,0.0,122.4698289296943
1,60,19,1762088599866819963000,1762088599867,-1762088598104731025408,49,0.07173583423212886,0.0,117.6266021526211
2,60,9,1762088599866837305000,1762088599868,-1762088598104748589056,49,0.06295282276150259,0.0,168.647321702195
1,61,20,1762088599917688452000,1762088599918,-1762088598155599806464,49,0.06736698913698103,14.3,60.958524831268385
2,61,10,1762088599917788060000,1762088599918,-1762088598155699421184,49,0.058956798139512705,0.0,179.41309386169948
2,62,11,1762088599917875832000,1762088599919,-1762088598155786977280,49,0.003699066439985699,0.0,141.97613464143583
1,62,21,1762088599917857963000,1762088599919,-1762088598155769413632,48,0.01249987749970214,0.0,86.0149431955665
1,63,22,1762088599968621156000,1762088599969,-1762088598206532288512,47,0.009904622178130663,17.1,61.19983888175468
2,63,12,1762088599968716994000,1762088599969,-1762088598206628233216,49,0.08121080080050969,0.0,112.7764160496683
1,64,23,1762088599968781654000,1762088599969,-1762088598206692982784,48,0.051085486041538,0.0,143.39994314342647
2,64,13,1762088599968799714000,1762088599970,-1762088598206711070720,49,0.057456965719729025,0.0,127.39209371864607
1,65,24,1762088600019748405000,1762088600020,-1762088598257659543552,49,0.049775098919310916,12.2,29.528967839311385
2,65,14,1762088600019856471000,1762088600020,-1762088598257767809024,49,0.08466408902940872,0.0,59.3402988288997
1,66,25,1762088600019956551000,1762088600021,-1762088598257867685888,49,0.08659723388698372,66.7,161.04552634840215
